URL,Title,Image,Images_num,h1_num,h2_num,Paragraphs_num,Paragraphs_Word_Count_avg,Quotes_num,Publication,Writer,Date,Read_Time,Claps,Responses
https://medium.com/free-code-camp/how-not-to-be-afraid-of-git-anymore-fe1da7415286,how not to be afraid of git anymore,,4,3,7,64,28,1,We’ve moved to freeCodeCamp.org/news,Neil Kakkar,"Nov 13, 2018",10,12100,25
https://medium.com/the-spike/your-cortex-contains-17-billion-computers-9034e42d34f2,your cortex contains 17 billion computers,,7,1,0,30,70,0,The Spike,Mark Humphries,"Feb 12, 2018",9,11400,56
https://medium.com/@zdravko/25-essential-things-you-can-learn-that-will-give-you-the-edge-in-life-626ae97c512,25 essential things you can learn that will give you the edge in life,https://miro.medium.com/max/2000/1*rIpt2DoiksSzE-lQNqrMCQ.jpeg,8,27,2,170,20,14,,Zdravko Cvijetic,"Nov 7, 2017",15,12100,49
https://gen.medium.com/why-i-stopped-arguing-politics-on-social-media-f695344d3e3,why i stopped arguing politics on social media,https://miro.medium.com/max/700/1*hpSrHQANfWoNSrmDniaG8w.jpeg,1,1,0,15,79,1,,GEN,"Feb 27, 2019",5,11600,125
https://medium.com/digitalbitsorg/digitalbits-collaborates-with-zagg-protocol-9f141d8335ba,digitalbits collaborates with zagg protocol,https://miro.medium.com/max/1400/1*cuBR9zVKdmNgsUHGz2Lk6w.png,1,3,1,12,56,0,DigitalBitsOrg,Rajiv Naidoo,"Jan 19, 2019",3,9700,0
https://medium.com/crypto-oracle/5-more-thoughts-on-crypto-after-another-five-months-down-the-rabbit-hole-85c95c359321,5 more thoughts on crypto after another five months down the rabbit hole,https://miro.medium.com/max/1400/1*Yw6FUfVRf2AsRaSh3KTWXg.png,6,1,11,25,67,0,JustStable,Lou Kerner,"Mar 26, 2018",7,11000,10
https://medium.com/cuepoint/streaming-music-is-ripping-you-off-61dc501e7f94,streaming music is ripping you off,https://miro.medium.com/max/1400/1*MlHi80qjDUSGaIUXFXuOzA.jpeg,19,14,4,68,50,0,Cuepoint,Sharky Laguana,"Aug 18, 2015",13,20000,192
https://medium.com/@ageitgey/natural-language-processing-is-fun-9a0bff37854e,natural language processing is fun,https://miro.medium.com/max/60/1*r54-L9t14gqTbI6IlrW2wA.png?q=20,21,7,10,107,36,5,,Adam Geitgey,"Jul 18, 2018",17,21000,59
https://medium.com/@tom_farr/the-left-are-abandoning-women-and-in-doing-so-abandoning-everything-they-stand-for-51fd63457d8c,the left are abandoning women and in doing so abandoning everything they stand for,,4,1,9,51,108,5,,Tom Farr,"Mar 28, 2018",19,10300,65
https://aelaineo.medium.com/on-guns-in-schools-6757bb762109,on guns in schools,https://miro.medium.com/max/700/1*m0IdKCYhUNvmi18xifR4fw.jpeg,2,1,9,17,56,0,,Amanda Oliver,"Feb 23, 2018",4,10600,0
https://stories.appbot.co/how-i-got-2-3m-app-downloads-without-spending-a-cent-on-marketing-f4823b6bc779,how i got 2 3m app downloads without spending a cent on marketing,,48,31,2,115,29,0,Appbot,Stuart Hall,"Mar 17, 2015",16,14500,161
https://betterhumans.pub/how-to-dramatically-improve-your-public-speaking-skills-cd26b7d08a96,how to dramatically improve your public speaking skills,https://miro.medium.com/max/2000/1*cDN8TZwsJQashmm-26GMvg.jpeg,7,12,3,67,46,5,,Better Humans,"Jan 8, 2018",13,12000,36
https://medium.com/@anildash/what-if-javascript-wins-84898e5341a,what if javascript wins,https://miro.medium.com/max/7984/1*R64jTNwzB4C0SV83b1TGnQ.jpeg,4,5,1,23,68,1,,Anil Dash,"May 15, 2018",8,11100,55
https://medium.com/@maybekatz/introducing-npx-an-npm-package-runner-55f7d4bd282b,introducing npx an npm package runner,,6,8,9,28,57,0,,Kat Marchán,"Jul 11, 2017",7,19100,62
https://blog.usejournal.com/little-known-features-of-javascript-901665291387,little known features of javascript,,18,15,1,75,29,9,Noteworthy - The Journal Blog,Viral Shah,"Nov 26, 2018",10,15800,44
https://medium.com/friendz-es/historias-paralelas-un-d%C3%ADa-en-la-vida-de-otro-friendz-e4c2f5e57e1e,historias paralelas un d%C3%ADa en la vida de otro friendz,https://miro.medium.com/max/1400/1*tHBOYGMIzzQH3_Me06CvJQ.jpeg,3,1,1,16,41,1,Friendz_ES,Friendz,"Dec 19, 2017",3,10700,0
https://towardsdatascience.com/learn-enough-docker-to-be-useful-b7ba70caeb4b,learn enough docker to be useful,https://miro.medium.com/max/3840/1*4eXBePb2oLVPxHyocCNmlw.jpeg,11,5,9,41,27,1,,Towards Data Science,"Jan 10, 2019",7,18400,50
https://eand.co/americas-collapsing-into-fascism-because-americans-still-don-t-understand-fascism-e82a2e7cce79,americas collapsing into fascism because americans still don t understand fascism,https://miro.medium.com/max/3600/1*nQcFs9cHtDr-SISDkJd_Kg.jpeg,1,1,0,28,116,0,Eudaimonia and Co,umair haque,"Oct 28, 2018",11,11400,140
https://gen.medium.com/ill-vote-for-a-woman-just-not-that-woman-9ed2db07321,ill vote for a woman just not that woman,https://miro.medium.com/max/30/1*ehkyuSFOfcJyBXFPjhwCcA.jpeg?q=20,1,1,1,12,58,0,,GEN,"Jan 3, 2019",3,10600,157
https://medium.com/littlephilnews/announcing-beta-charity-partner-the-worlds-biggest-garage-sale-d8cef5738846,announcing beta charity partner the worlds biggest garage sale,https://miro.medium.com/max/1400/1*sXY2XJ9SYsnP6jXRz5w0zg.png,3,1,1,28,23,0,LittlePhilNews,Josh Murchie,"Oct 8, 2018",3,10100,0
https://medium.com/personal-growth/how-to-exercise-mature-masculinity-1c496dd2adc3,how to exercise mature masculinity,https://miro.medium.com/max/700/0*hAi2cpU3PjMGOXDp.jpg,2,1,0,29,108,2,Personal Growth,Harry J. Stead,"Dec 15, 2018",11,11600,41
https://elemental.medium.com/why-reading-books-is-important-for-the-brain-d6468dc0a26a,why reading books is important for the brain,https://miro.medium.com/max/30/1*MCaZ6AskMzrX_BK20WzUKg.jpeg?q=20,1,1,1,21,56,1,,Elemental,"May 2, 2019",5,15600,92
https://uxdesign.cc/the-creatures-called-designers-1974b81d089b,the creatures called designers,https://miro.medium.com/max/3000/1*b7CeaGfNV2-D_NMyRo2IJA.png,7,1,1,18,66,0,,UX Collective,"May 10, 2018",5,11600,30
https://davepell.medium.com/lie-gate-f268401ddce7,lie gate,https://miro.medium.com/max/2000/1*oZRrSkDPStMHcDy800H8tw.jpeg,1,1,9,42,14,0,,Dave Pell,"May 24, 2018",2,10900,50
https://towardsdatascience.com/thoughts-after-taking-the-deeplearning-ai-courses-8568f132153,thoughts after taking the deeplearning ai courses,,10,11,10,41,35,0,,Towards Data Science,"Aug 13, 2017",8,12200,85
https://jamesallworth.medium.com/what-the-f-was-facebook-thinking-a1c49dbf29c2,what the f was facebook thinking,https://miro.medium.com/max/1400/1*_nMOWwJGpMjfKSuoU1Y75g.png,8,1,9,40,42,0,,James Allworth,"Mar 21, 2018",7,10300,34
https://medium.com/@KondwaniFidel/how-a-young-boy-has-been-decaying-in-baltimore-since-age-10-a-death-note-98573c2e05cf,how a young boy has been decaying in baltimore since age 10 a death note,,8,1,9,62,61,0,,Kondwani Fidel✏️,"Aug 18, 2017",14,11100,44
https://medium.com/coderbyte/how-to-get-good-at-algorithms-data-structures-d33d5163353f,how to get good at algorithms data structures,https://miro.medium.com/max/5100/1*kiUNXcnWEYg7wRI9qeFX_A.png,4,3,9,12,48,1,Tech x Talent,Daniel Borowski,"Sep 13, 2017",4,14000,6
https://medium.com/hackernoon/do-you-have-the-learners-syndrome-169c8158ec16,do you have the learners syndrome,https://miro.medium.com/max/5274/1*0Gj_4tW5dGAy_Dzmwln4fA.png,3,1,2,13,57,1,HackerNoon.com,Joey Clover,"Oct 20, 2017",3,10300,66
https://medium.com/@johnzimmer/all-lyft-rides-are-now-carbon-neutral-55693af04f36,all lyft rides are now carbon neutral,https://miro.medium.com/max/11520/1*HIL_aEC8Xtp3nIMyeWjLxg.jpeg,2,3,0,14,63,0,,John Zimmer,"Apr 19, 2018",4,11900,0
https://medium.com/banano/meet-kalium-bananos-mobile-wallet-now-also-on-ios-ceed4a0ef7c3,meet kalium bananos mobile wallet now also on ios,https://miro.medium.com/max/2000/1*PzwUbLqDgW_gbsfhID5w7A.png,9,8,2,22,47,0,Banano,Banano,"Feb 15, 2019",5,10400,227
https://medium.com/the-mission/multitasking-is-killing-your-brain-79104e62e930,multitasking is killing your brain,,4,1,3,19,40,0,Mission.org,Larry Kim,"Jan 26, 2016",4,11300,277
https://thinkgrowth.org/what-elon-musk-taught-me-about-growing-a-business-c2c173f5bff3,what elon musk taught me about growing a business,https://miro.medium.com/max/1400/1*u1hDd8KokMZxFL_yN2LNJg.jpeg,10,5,4,43,37,6,ThinkGrowth.org,Dharmesh Shah,"Oct 16, 2017",7,11300,47
https://medium.com/tech-diversity-files/if-you-think-women-in-tech-is-just-a-pipeline-problem-you-haven-t-been-paying-attention-cb7a2073b996,if you think women in tech is just a pipeline problem you haven t been paying attention,,5,5,11,27,93,0,Tech Diversity Files,Rachel Thomas,"Jul 27, 2015",11,16600,155
https://ux.useronboard.com/slack-i-m-breaking-up-with-you-54600ace03ea,slack i m breaking up with you,https://miro.medium.com/max/1400/1*U1EoH6ltIYQ6KDSfJbR9fQ.png,7,7,1,63,42,7,UX of User Onboarding,Samuel Hulick,"Feb 29, 2016",10,12200,383
https://codeburst.io/a-simple-guide-to-es6-iterators-in-javascript-with-examples-189d052c3d8e,a simple guide to es6 iterators in javascript with examples,https://miro.medium.com/max/2000/1*2d2mjFUAIApulqKeZ817ig.jpeg,8,1,7,36,26,2,codeburst,Brandon Morelli,"Apr 16, 2018",6,13800,43
https://medium.com/free-code-camp/these-are-the-concepts-you-should-know-in-react-js-after-you-learn-the-basics-ee1d2f4b8030,these are the concepts you should know in react js after you learn the basics,https://miro.medium.com/max/2000/1*Wjs9dJlrtDyYtTYb073_Vg.jpeg,14,7,3,69,31,1,We’ve moved to freeCodeCamp.org/news,Chris Chuck,"Nov 12, 2018",9,13800,23
https://medium.com/hackernoon/o-api-an-alternative-to-rest-apis-e9a2ed53b93c,o api an alternative to rest apis,https://miro.medium.com/max/9478/1*iOXaisZyDdgXEPpwHaFrRQ.jpeg,14,6,2,50,38,0,HackerNoon.com,David Gilbertson,"Feb 24, 2018",7,10700,103
https://medium.com/thrive-global/you-dont-need-to-read-another-book-you-need-a-bigger-goal-345a14b1b48d,you dont need to read another book you need a bigger goal,https://miro.medium.com/max/2000/0*3oxKAvqScIAbdpvV.jpg,3,6,0,96,26,7,Thrive Global,"Benjamin Hardy, PhD","Oct 1, 2018",9,10700,37
https://medium.com/atomic-wallet/atomic-roadmap-for-2019-b004e8170466,atomic roadmap for 2019,https://miro.medium.com/max/1400/1*ZSMUpcZrSjAToTakQqeINw.png,5,10,1,12,49,0,Atomic Wallet,Atomicwallet,"Jan 9, 2019",4,10200,2
https://medium.com/@benjaminhardy/why-even-ambitious-people-rarely-become-successful-c8a161e6a8ac,why even ambitious people rarely become successful,https://miro.medium.com/max/2000/1*R1u7UHBjGNb7KR4wpIXN9Q.jpeg,1,4,0,41,34,1,,"Benjamin Hardy, PhD","Oct 18, 2017",5,10100,46
https://medium.com/free-code-camp/why-most-redesigns-fail-6ecaaf1b584e,why most redesigns fail,https://miro.medium.com/max/4938/1*T4Gu_ETMKmDTxpKvDhezCQ.png,16,8,3,38,55,1,We’ve moved to freeCodeCamp.org/news,Girish Rawat,"Dec 4, 2018",9,14000,29
https://medium.com/free-code-camp/how-to-read-your-way-to-becoming-a-better-developer-b6432fa5bc0c,how to read your way to becoming a better developer,https://miro.medium.com/max/11668/1*PFDoEnurtc7MJOMLcqQykw.jpeg,12,6,1,35,41,0,We’ve moved to freeCodeCamp.org/news,nolan grace,"Mar 16, 2018",7,11000,34
https://medium.com/the-ascent/dont-change-all-your-habits-just-change-one-7844ab6a83fc,dont change all your habits just change one,https://miro.medium.com/max/3840/1*X8UMbNsCuvcEwgjAjy9W9Q.jpeg,2,5,2,25,29,1,Ascent Publication,Tim Denning,"Oct 16, 2018",3,14800,51
https://medium.com/startup-grind/seo-is-not-hard-a-step-by-step-seo-tutorial-for-beginners-that-will-get-you-ranked-every-single-1b903b3ab6bb,seo is not hard a step by step seo tutorial for beginners that will get you ranked every single,https://miro.medium.com/max/3580/1*TtZ1bAE8DF-RNvBYYXQHgA.jpeg,21,35,3,216,33,0,Startup Grind,Austen Allred,"Aug 5, 2016",26,16300,328
https://medium.com/google-design/a-fish-in-your-ear-134deed70268,a fish in your ear,,7,1,5,15,56,0,Google Design,Pendar Yousefi,"May 21, 2018",5,12300,26
https://medium.com/darius-foroux/4-practical-things-i-do-to-stay-positive-354ab115cf01,4 practical things i do to stay positive,https://miro.medium.com/max/700/1*9JJiZeXI5-Vlbaf-6l2D-A.png,1,5,9,37,34,4,,The Blog Of Darius Foroux,"Jan 16, 2019",5,12100,39
https://medium.com/the-mission/the-answer-is-this-give-it-away-for-free-51b0c61e7d84,the answer is this give it away for free,https://miro.medium.com/max/1400/1*Vkg58B4dxO5HOfrnj5Q0EA.jpeg,3,8,0,35,26,2,Mission.org,Tim Denning,"Mar 6, 2018",4,10200,66
https://medium.com/@MiguelCuneta_21450/struck-by-lightning-bitcoins-true-killer-app-491092574cd8,struck by lightning bitcoins true killer app,,5,4,0,20,50,1,,Miguel Cuneta,"Jan 23, 2018",6,10300,32
https://caityjohnstone.medium.com/modern-liberals-are-1950s-authoritarians-eb8bcace453b,modern liberals are 1950s authoritarians,https://miro.medium.com/max/1400/1*4_A7dSfazQGTanwvdIpopQ.png,5,1,9,22,57,0,,Caitlin Johnstone,"Feb 7, 2018",5,10000,92
https://medium.com/layerprotocol/how-the-sharing-economy-should-evolve-fb3349afc8ff,how the sharing economy should evolve,https://miro.medium.com/max/1400/0*TKAZyI-aXY4mkzP1,8,13,1,108,38,0,Layer Protocol,Team @ The Layer Protocol,"Aug 17, 2018",16,10200,0
https://medium.com/thrive-global/one-battle-you-need-to-win-everyday-a3635a5562f,one battle you need to win everyday,https://miro.medium.com/max/2000/0*AR7QHXlS_KYebZpu.,3,5,2,72,22,3,Thrive Global,Zdravko Cvijetic,"May 14, 2018",6,10500,19
https://medium.com/s/story/post-authenticity-and-the-real-truths-of-meme-culture-f98b24d645a0,post authenticity and the real truths of meme culture,https://miro.medium.com/max/1400/1*29VizHWBQh_Sv4NFc4XTjQ.jpeg,23,3,4,120,51,8,,Jay Owens,"Apr 11, 2018",22,10900,49
https://betterhumans.pub/replace-your-to-do-list-with-interstitial-journaling-to-increase-productivity-4e43109d15ef,replace your to do list with interstitial journaling to increase productivity,https://miro.medium.com/max/2000/1*WYfEuqloW8W6OpPPRsKZPQ.jpeg,21,11,0,97,36,4,,Better Humans,"Sep 8, 2017",15,18500,59
https://medium.com/hackernoon/3-javascript-performance-mistakes-you-should-stop-doing-ebf84b9de951,3 javascript performance mistakes you should stop doing,https://miro.medium.com/max/1400/0*9ZI7OIRHE7ARhiuK,1,1,3,18,52,0,HackerNoon.com,Yotam Kadishay,"Oct 25, 2018",4,13500,80
https://medium.com/thrive-global/harvard-research-justin-timberlake-movie-how-to-upgrade-your-economic-status-d702a2d28256,harvard research justin timberlake movie how to upgrade your economic status,https://miro.medium.com/max/2000/0*LAatJavMxthBSf9M.jpg,3,7,0,126,37,4,Thrive Global,"Benjamin Hardy, PhD","Nov 19, 2018",19,10600,36
https://medium.com/tech-diversity-files/the-real-reason-my-startup-was-successful-privilege-3859b14f4560,the real reason my startup was successful privilege,https://miro.medium.com/max/3622/1*dmzmkzvdcpSbiQ7sT4TsMA.png,1,1,1,21,67,0,Tech Diversity Files,Jason Ford,"Nov 1, 2016",6,13800,162
https://medium.com/free-code-camp/how-to-write-code-you-will-love-in-the-future-ee5decae5ce4,how to write code you will love in the future,https://miro.medium.com/max/7744/1*cW0Pr7SZuyuQT2IDoayrrw.jpeg,1,10,1,21,57,3,We’ve moved to freeCodeCamp.org/news,Lusan Das,"Feb 13, 2019",5,12500,17
https://elemental.medium.com/the-link-between-inflammation-and-depression-a6e0d5c98639,the link between inflammation and depression,https://miro.medium.com/max/700/1*dtI9MTbSW0ZvTY-e2lNStA.jpeg,4,5,0,2,4,4,,Elemental,"Dec 19, 2018",21,12100,68
https://elemental.medium.com/what-your-microbiome-really-needs-is-fiber-not-kombucha-7b4d73aaeaeb,what your microbiome really needs is fiber not kombucha,https://miro.medium.com/max/700/1*ahy4Y7QLgE2K4uCjWnBz5A.jpeg,2,1,0,24,83,1,,Elemental,"Feb 4, 2019",7,12800,54
https://medium.com/@kollinz/misused-mobile-ux-patterns-84d2b6930570,misused mobile ux patterns,,18,7,0,42,39,1,,Zoltan Kollin,"Nov 8, 2015",8,14300,175
https://500ish.com/mind-the-clap-9ce196a31864,mind the clap,,4,1,0,24,65,0,,500ish,"Aug 26, 2017",6,10400,42
https://blog.usejournal.com/the-stupid-simple-guide-to-keyword-research-in-15-minutes-a66e7597e43c,the stupid simple guide to keyword research in 15 minutes,,4,5,1,30,24,0,Noteworthy - The Journal Blog,Jamil Velji,"May 31, 2018",4,10000,4
https://medium.muz.li/booking-com-ux-case-study-7ffb39e54791,booking com ux case study,https://miro.medium.com/max/2000/1*vsu3ViTHaLSsVYww7PWV_A.png,18,10,6,35,31,2,Muzli - Design Inspiration,Filippo Rovelli,"Jul 19, 2018",7,18000,67
https://medium.com/swlh/dont-waste-your-time-with-passion-ccf8846f3acd,dont waste your time with passion,https://miro.medium.com/max/700/1*YZiYTTJPU_HLnGVZhzrJ8A.jpeg,3,4,1,64,21,12,The Startup,Aytekin Tank,"Mar 7, 2018",6,10400,31
https://medium.com/hackernoon/full-stack-web-development-the-complete-roadmap-9fe43ec0ba32,full stack web development the complete roadmap,https://miro.medium.com/max/1400/0*U1N5IhkIVasLmGS3.jpeg,14,10,5,52,39,0,HackerNoon.com,Startup Lab,"Aug 19, 2017",9,11100,27
https://medium.com/s/parenting-stories/its-mid-morning-and-you-re-a-thousand-miles-away-from-home-when-your-phone-rings-66ffd089e8aa,its mid morning and you re a thousand miles away from home when your phone rings,https://miro.medium.com/max/700/1*sugudvqR8ui7HEK4CLo7gg.jpeg,1,1,3,36,62,0,,Anonymous Parent,"Apr 23, 2018",12,11200,33
https://blog.bitsrc.io/understanding-design-patterns-in-javascript-13345223f2dd,understanding design patterns in javascript,https://miro.medium.com/max/13440/0*6_7zOhfxHJ7DnhI7,2,10,8,54,32,0,Bits and Pieces,Sukhjinder Arora,"Oct 16, 2018",10,15400,26
https://medium.com/@Airgeadcoin/daily-use-of-digital-money-the-dilemma-61ffb229d5ce,daily use of digital money the dilemma,https://miro.medium.com/max/2000/1*VPrrnxfBIRn9EIdyu0_GWA.png,3,1,9,1,2,0,,Airgeadcoin,"Aug 21, 2018",5,9600,2
https://medium.com/@1WorldOnline/updated-feed-with-data-points-fraud-protection-data-quality-improvement-a0e0c9916706,updated feed with data points fraud protection data quality improvement,https://miro.medium.com/max/1400/1*UGDFHgHzGSe4vnCYRemUFA.png,5,1,0,1,2,0,,1World Online,"Feb 8, 2018",4,10400,7
https://blog.sourcerer.io/why-is-a-java-guy-so-excited-about-node-js-and-javascript-7cfc423efb44,why is a java guy so excited about node js and javascript,,12,10,1,81,46,0,Sourcerer Blog,David Herron,"Aug 27, 2018",16,11400,67
https://medium.com/s/hysterical-women-and-medicine/ignorance-about-menstruation-puts-womens-health-at-risk-28dd36670d94,ignorance about menstruation puts womens health at risk,https://miro.medium.com/max/700/1*ZCM0e8J6Yhcpx9aHbpuQbw.jpeg,1,1,0,40,58,0,,Jordan Rosenfeld,"Feb 27, 2018",8,10700,15
https://medium.com/swlh/why-team-building-exercises-wont-make-your-staff-more-productive-f5a1d5223a8f,why team building exercises wont make your staff more productive,https://miro.medium.com/max/2000/1*vyiSL91_AtbVMQc0ZRhxNQ.jpeg,5,6,2,53,25,6,The Startup,Aytekin Tank,"Jun 12, 2018",7,11100,44
https://elemental.medium.com/major-study-supports-carbohydrate-insulin-model-of-obesity-cb7d47a571d9,major study supports carbohydrate insulin model of obesity,https://miro.medium.com/max/700/1*e-m3ssy0YleedZBhMRcssQ.jpeg,4,5,0,2,4,1,,Elemental,"Nov 14, 2018",9,12700,39
https://medium.com/gozo-io/gozo-announces-the-launch-of-its-airdrop-83d5867381a9,gozo announces the launch of its airdrop,https://miro.medium.com/max/1400/1*DiEvgku9ZyUF3SQjU0Nsng.jpeg,1,2,0,14,16,0,Gozo,Gozo,"Sep 10, 2018",2,9700,20
https://medium.com/the-establishment/to-raise-a-feminist-son-talk-to-him-about-aziz-ansari-1ae7fd41b074,to raise a feminist son talk to him about aziz ansari,https://miro.medium.com/max/700/1*eV1sFMu0KoNR4RAsKRQ42g.png,8,1,2,31,66,4,The Establishment,Sonora Jha,"Jan 17, 2018",8,10200,0
https://brightthemag.com/the-reductive-seduction-of-other-people-s-problems-3c07b307732d,the reductive seduction of other people s problems,https://miro.medium.com/max/1400/1*uGFvhX-BpitFOl3pBY6cWA.png,11,0,1,33,70,1,BRIGHT Magazine,Courtney Martin,"Jan 11, 2016",9,12200,199
https://betterhumans.pub/how-one-year-of-microdosing-helped-my-career-relationships-and-happiness-715dbccdfae4,how one year of microdosing helped my career relationships and happiness,https://miro.medium.com/max/1400/1*-P_xcimkQVoC4xWKrzIXDQ.jpeg,8,6,11,50,58,0,,Better Humans,"Sep 21, 2017",13,18900,71
https://medium.com/@DidierFranc/replacing-redux-with-the-new-react-context-api-8f5d01a00e8c,replacing redux with the new react context api,https://miro.medium.com/max/1000/1*G-vhFzhkTXo1cHSLY0y-rg.jpeg,10,7,9,22,19,1,,Didier FRANC,"Feb 25, 2018",3,10300,0
https://medium.com/personal-growth/shift-your-mindset-by-saying-less-of-these-four-things-133b5898fd29,shift your mindset by saying less of these four things,https://miro.medium.com/max/2000/1*Q9qrnkBboqUlz6cuoC0zxw.jpeg,1,6,1,42,20,2,Personal Growth,Todd Brison,"Oct 31, 2017",4,10400,34
https://medium.com/the-vue-point/vue-2-5-released-14bd65bf030b,vue 2 5 released,https://miro.medium.com/max/60/1*vB-z-t961mJnd4a6re02Iw.png?q=20,3,5,1,10,50,1,The Vue Point,Evan You,"Oct 13, 2017",3,10200,13
https://onezero.medium.com/there-is-literally-no-excuse-to-keep-using-facebook-anymore-f76eaa5573fa,there is literally no excuse to keep using facebook anymore,https://miro.medium.com/max/700/1*b91HRd0c8WKUp0GdPbuQzw.jpeg,1,5,4,33,76,3,,OneZero,"Sep 6, 2018",9,10400,53
https://medium.com/@annaperejma/how-to-make-the-ultimate-cheese-toastie-are-you-a-purist-or-a-rule-breaker-e81d89d1eaa5,how to make the ultimate cheese toastie are you a purist or a rule breaker,https://miro.medium.com/max/960/0*IJSW7ml9n7l4-nQt.,4,1,4,1,2,0,,Anna Perejma,"Jan 31, 2018",6,10000,3
https://medium.com/@teamwarren/heres-how-we-can-break-up-big-tech-9ad9e0da324c,heres how we can break up big tech,https://miro.medium.com/max/2000/1*16g6dM_qyvvqYmC9t8gDYA.png,1,1,9,41,45,0,,Team Warren,"Mar 8, 2019",7,17000,247
https://betterhumans.pub/coffee-time-out-34eafb198c73,coffee time out,https://miro.medium.com/max/8006/1*QKWTPb5L_6pkRLSBTChyRQ.jpeg,3,6,5,44,47,1,,Better Humans,"Apr 12, 2018",8,17400,342
https://medium.com/the-mission/10-uncomfortable-things-that-will-make-you-successful-and-happy-365236a829a3,10 uncomfortable things that will make you successful and happy,https://miro.medium.com/max/1400/1*m8265tminqBRwro5aZ7K8g.jpeg,1,11,2,28,50,5,Mission.org,Elle Kaplan,"Dec 1, 2017",5,10200,31
https://humanparts.medium.com/alcohol-boys-does-not-rape-d0ad2c31993,alcohol boys does not rape,https://miro.medium.com/max/700/1*arMkVMp7PvEqKhIv9J3G7g.jpeg,1,1,0,15,56,1,,Human Parts,"Oct 11, 2018",3,10500,18
https://medium.com/s/state-of-the-future/california-is-the-future-6601cdf8caf8,california is the future,https://miro.medium.com/max/1000/1*Bd2N9abTYdld64d_RIgvbA.jpeg,14,8,0,45,107,0,,Peter Leyden,"Oct 4, 2017",19,10500,111
https://medium.com/@barry_33896/my-business-was-a-slot-machine-not-an-atm-and-i-was-loosing-1a0741a2cd93,my business was a slot machine not an atm and i was loosing,https://miro.medium.com/max/1400/1*opN7PMnlWNPIyYUz77XJVg.jpeg,1,3,0,1,2,0,,Barry Magliarditi,"Apr 19, 2018",3,9600,2
https://medium.com/level-up-web/youtube-background-music-for-coding-99b592a74dc8,youtube background music for coding,https://miro.medium.com/max/3960/0*7LnAR845ORNZvp3s.jpg,13,3,8,17,23,0,Level Up!,Bradley Nice,"Jun 28, 2018",3,11900,65
https://blog.usejournal.com/the-boys-who-cried-wolf-99c49ef15772,the boys who cried wolf,https://miro.medium.com/max/1400/1*zejI707lW22mPhRc1QPx8Q.jpeg,1,1,0,16,65,0,Noteworthy - The Journal Blog,Rajiv Satyal,"Apr 30, 2018",4,10000,49
https://smolenyak.medium.com/the-immigrant-ancestors-ann-coulter-wishes-she-didnt-have-23bf504fc667,the immigrant ancestors ann coulter wishes she didnt have,,9,1,0,17,67,0,,Megan Smolenyak,"Dec 7, 2017",5,11500,64
https://medium.com/hackernoon/whats-new-with-server-side-rendering-in-react-16-9b0d78585d67,whats new with server side rendering in react 16,https://miro.medium.com/max/60/1*mylke5-zzZpfoBf2hPsAeA.png?q=20,2,1,13,51,51,0,HackerNoon.com,Sasha Aickin,"Sep 25, 2017",11,10900,19
https://medium.com/thrive-global/1-sentence-reveals-the-secret-to-connecting-with-other-people-61cddcf3445a,1 sentence reveals the secret to connecting with other people,https://miro.medium.com/max/2000/1*MdotY9f1x-HqF8SzY4doPQ.jpeg,1,3,0,28,28,1,Thrive Global,"Benjamin Hardy, PhD","Aug 23, 2018",3,10400,28
https://angrytherapist.medium.com/10-questions-to-ask-yourself-before-loving-someone-that-you-may-not-have-thought-of-before-61f841726c7c,10 questions to ask yourself before loving someone that you may not have thought of before,https://miro.medium.com/max/700/1*YG0fxO3dZqfZeVGWdFaB5w.jpeg,2,1,9,31,82,1,,The Angry Therapist,"Nov 2, 2017",8,10000,6
https://medium.com/thrive-global/8-things-every-person-should-do-before-8-a-m-bdd0e547ff30,8 things every person should do before 8 a m,https://miro.medium.com/max/10000/1*EMrEUYYjQC161tydzisZug.jpeg,13,11,1,95,31,5,Thrive Global,"Benjamin Hardy, PhD","Dec 26, 2018",12,11000,42
https://stevenheidel.medium.com/what-i-learned-from-doing-1000-code-reviews-fe28d4d11c71,what i learned from doing 1000 code reviews,https://miro.medium.com/max/700/1*Vv0HNvRhU0ihKVaBIpDUww.jpeg,5,1,9,33,27,0,,Steven Heidel,"Dec 4, 2017",4,12600,39
https://onezero.medium.com/amazon-is-becoming-more-powerful-than-you-realize-2093d6860886,amazon is becoming more powerful than you realize,https://miro.medium.com/max/700/1*_I_4YYmrwIAMOZLG0X4cPA.jpeg,1,1,0,34,46,2,,OneZero,"Jan 10, 2019",6,10400,51
https://medium.com/the-understanding-project/why-you-dont-need-to-read-those-productivity-guides-347fe02cc196,why you dont need to read those productivity guides,https://miro.medium.com/max/2500/1*nN8pfNyLEx-uX_8RTNzyOw.png,1,6,1,60,21,0,The Understanding Project,Maarten van Doorn,"Jun 7, 2018",5,11100,48
https://medium.com/swlh/hire-slowly-grow-slowly-how-we-grew-from-1-to-100-employees-1ce1e2af614c,hire slowly grow slowly how we grew from 1 to 100 employees,https://miro.medium.com/max/700/1*R-7xDYUBCVWfhOueIHySXw.jpeg,6,8,2,70,25,0,The Startup,Aytekin Tank,"Jan 8, 2018",7,10300,38
https://angrytherapist.medium.com/dating-is-dead-90d5e11e4365,dating is dead,,2,2,9,16,111,0,,The Angry Therapist,"Aug 8, 2017",6,11300,126
